股票代码,股票简称,公告日期,净利润(元),营业总收入(元),营业总支出(元),营业支出(元),销售费用(元),管理费用(元),财务费用(元),营业利润(元),利润总额(元),营业总收入同比(%),净利润同比(%)
603233,大参林,2022-10-28 00:00:00,923237042.32,14817588400.74,13623868470.85,9072843647.16,3576954507.68,739957396.36,144726970.36,1223234694.92,1225905013.18,19.9312362077,12.82
002049,紫光国微,2022-10-28 00:00:00,2040785178.6,4936274504.2,2857429752.29,1691457688.5,191632907.25,162156210.73,542170.95,2221236115.74,2221046092.23,30.2585627577,40.03
600628,新世界,2022-10-28 00:00:00,-32095398.37,581437386.21,648836737.54,426757662.41,81395218.72,112855442.39,16636341.62,-45756029.27,-32489212.93,-31.1130796455,-139.57
000733,振华科技,2022-10-28 00:00:00,1863599112.11,5700644329.87,3406513187.92,2157912148.32,232323035.15,578811831.61,24452234.39,2188501057.9,2186025557.15,34.1948855516,95
002852,道道全,2022-10-28 00:00:00,-124028568.67,4835826382.68,5058098527.59,4802702873.23,125251363.34,66371926.75,48615926.97,-197915386.39,-190748747.37,35.195395299,-231.88
603960,克来机电,2022-10-28 00:00:00,25336119.94,450770909.67,419882982.87,350897956.09,4864482.48,33497032.03,-3409551.73,27858617.04,32638315.61,3.3736197811,-48.86
837344,三元基因,2022-10-28 00:00:00,7293419.5,102347991.52,95885399.14,20384244.17,49257490.25,18746661.46,-1521601.73,8684931.2,8176079.4,-13.5423804663,-61.73
600468,百利电气,2022-10-28 00:00:00,98117383.24,1749762704.81,1649259504.42,1351255655.82,72491848.78,121388728.55,4448905.65,126901644.41,126960636.95,-0.8781244416,1.45
600503,华丽家族,2022-10-28 00:00:00,70501306.53,144163523.51,210031784.04,105435407.24,5087918.13,80231466.16,10229718.29,71913333.54,72002782.55,-71.6703179924,-49.25
002815,崇达技术,2022-10-28 00:00:00,494141703.25,4485852298.15,3807517866.58,3302887442.3,96524168.5,209301964.93,-64096166.36,612124707.69,610654495.5,0.1306535685,7.9
600540,新赛股份,2022-10-28 00:00:00,-115697888.25,522812909.82,616649306.43,543061360.6,4535871.62,28173388.57,38814980.61,-133782538.34,-133603019.02,-30.1441329667,-2066.18
000823,超声电子,2022-10-28 00:00:00,296842648.57,5061694354.08,4643916705.08,4100449267.1,106540833.38,268787121.02,-59661702.28,427614464.85,424512029.47,1.4609504031,0.5
000790,华神科技,2022-10-28 00:00:00,25936252.25,606692403.34,574557078.03,360766372.08,137717051.81,51477431.19,1823182.55,27193306.63,27740788.27,9.7675911669,-25.72
603110,东方材料,2022-10-28 00:00:00,15334516.4,283990196.19,277195431.84,214008018.47,15991951.63,36668416.89,-3032222.26,17191365.16,16929788.09,-0.4289078578,-74.57
600618,氯碱化工,2022-10-28 00:00:00,1139732689.99,4975773678.35,3925370561.5,3675074514.73,75586376.81,85612868.83,-43493797.59,1256377436.03,1256454003.25,6.6388854386,-0.33
600826,兰生股份,2022-10-28 00:00:00,-5808626.5,211370261.93,295001163.45,162303879.06,35923138.48,85043659.76,10647030.42,-85197719.7,-38509934.56,-64.6225265028,-107.46
002501,利源股份,2022-10-28 00:00:00,-205467446.3,329913801.39,452660150.95,340660638.34,2103751.28,91484538.1,2325468.37,-184583501.82,-205467432.51,27.3420582208,-114.08
002532,天山铝业,2022-10-28 00:00:00,2403606477.09,24729339475.7,21750738468.16,20482683259.21,5806706.09,231723959.86,586733539.46,3073465673.36,3077918302.84,13.4801380961,-25.64
601628,中国人寿,2022-10-28 00:00:00,31117000000,701012000000,672832000000,None,None,None,None,28180000000,27953000000,-3.6786963183,-35.8
003031,中瓷电子,2022-10-28 00:00:00,122659750.03,998683545.88,886475077.62,722245215.58,3720304.68,33853550.47,-12141702.95,121023753.27,124287086.51,25.4620235622,22.79
000802,北京文化,2022-10-28 00:00:00,-39120990.17,19483007.42,76321034.57,314874.23,None,60118070.33,15704151.96,-52495517.1,-52530643.78,-87.7315913469,-41.11
000019,深粮控股,2022-10-28 00:00:00,318389492.98,6365018079.81,5948484514.68,5565672946.93,118875487.96,195964488.73,39898791.63,323794824.71,325042194.46,-15.7437549689,7.22
300864,南大环境,2022-10-28 00:00:00,94700856.96,453139488.78,353407390.44,280796324.39,3152814.21,42059554.98,-14242277.26,112824154.71,110481317.78,24.9604724932,36.49
000068,华控赛格,2022-10-28 00:00:00,-39922078.49,851839779.3,884160011.18,768285266.29,5779242.67,50868988.28,37577356.62,-33237048.41,-34718888.96,48.318140464,10.72
002020,京新药业,2022-10-28 00:00:00,471752845.99,2800058651.27,2300367857.99,1283491988.02,679200078.77,121663206.75,-59376378.44,533943335.85,532781444.69,9.2896030457,7.45
600809,山西汾酒,2022-10-28 00:00:00,7108266129.46,22144006481.73,12744595041,5200364128.25,3054684891.97,807179842.29,-26320370.16,9567569971.21,9570372743.72,28.319483773,45.7
300827,上能电气,2022-10-28 00:00:00,45410296.1,1065926542.82,1035717782.96,885508495.81,51031546.39,25110172.57,1130954.83,42611417.94,42511417.94,64.5050896499,1.9
600818,中路股份,2022-10-28 00:00:00,26150925.37,704537405.9,690183836.93,596848928.02,29360476.01,42711096.61,-1560267.77,34226607.47,31120820.17,28.3793102343,12.67
605055,迎丰股份,2022-10-28 00:00:00,-11444793.27,1015375596.5,1047824245.62,907549914.55,26944099.64,39819939.75,17077713.28,-16581150.34,-16686057.15,23.0273102683,-118.47
002321,华英农业,2022-10-28 00:00:00,-219424358.21,2233415882.2,2254849686.85,2083827910.62,22545543.05,93153757.57,38495204.31,-183063814.71,-176877282.34,-2.311323573,2.81
688698,伟创电气,2022-10-28 00:00:00,114640821.08,665601475.52,564772117.58,426536655.1,45573517.63,24803668.81,-3379456.6,119160808.5,124758524.45,8.0677729449,13.94
603155,新亚强,2022-10-28 00:00:00,264729077.37,940585075.66,666842810.04,648258676.13,2197719.98,14212731.77,-29399661.16,307022125.72,306670305.38,48.5030363389,15.42
000833,粤桂股份,2022-10-28 00:00:00,328547419.12,2658151478.81,2331142180.55,2089784028.69,11246592.31,106991980.2,32604925.39,345017359.86,347249781.88,10.7216760684,18.02
605337,李子园,2022-10-28 00:00:00,155127351.53,1061493489.82,909144312.97,727125007.72,137722335.44,42008438,-18002372.34,194790234.02,196123753.58,0.5919241084,-20.44
600138,中青旅,2022-10-28 00:00:00,-171012916.76,4814378547.7,5153286637.77,4102600669.75,447735528.13,402039124,178595300.19,-263380856.38,-258035620.33,-22.7326497439,-558.96
301123,奕东电子,2022-10-28 00:00:00,90189165.4,1143404026.5,1044806889.58,884925607.01,15338591.68,82195993.77,-28264408.69,93289759.85,93149832.75,6.2780112983,-37.14
000078,海王生物,2022-10-28 00:00:00,131906586.66,28955751861.94,28646453716.97,25987744605.6,1167409651.53,910356857.59,467180747.4,350228267.47,334792419.87,-5.9133743193,-38.27
688589,力合微,2022-10-28 00:00:00,51399012.58,349552270.39,311566741.81,209663869.54,30489083.13,17164770.9,-416907.96,56752340.67,56752187.68,75.0870356597,196.22
605399,晨光新材,2022-10-28 00:00:00,559001543.48,1568816184.23,922613307.91,853101077.8,15276888.16,35194704.81,-43535801.96,655776595.9,652664548.97,43.9325823636,86.51
836077,吉林碳谷,2022-10-28 00:00:00,483612983.14,1519247129.84,958462077.99,866296145.26,2389705.37,16020264.6,38091086.84,572773598.92,563536735.87,110.0074118969,170.1
002943,宇晶股份,2022-10-28 00:00:00,81649851.75,581822452.23,522216800.45,419935078,27767800.48,40513529.7,4544584.49,104851377.27,106796015.33,108.3806470862,4201.79
002613,北玻股份,2022-10-28 00:00:00,28855088.2,1143406623.42,1117189927.47,918411606.81,50917102.16,76047786.16,-12818734.89,36144348,36385510.34,7.0395455164,38.53
000826,启迪环境,2022-10-28 00:00:00,-181662259.64,5310926791.86,5112717160.14,4027956969.54,39277603.19,492384016.22,453827749,146809701.63,135016447.64,-9.9031367183,95.17
600037,歌华有线,2022-10-28 00:00:00,328574192.96,1641030481.66,1603701473.75,1490944351.04,89869691.93,66292574.98,-98347239.1,332780363.87,330011314.53,-4.5550879419,309.04
002448,中原内配,2022-10-28 00:00:00,142464202.45,1674539701.81,1544986134.7,1232242858.44,52242910.11,122313987.9,20601469.62,176601793.7,173669920.12,-12.3477426683,-22.68
837212,智新电子,2022-10-28 00:00:00,32856288.31,324706164.09,288894814.1,257002480.08,5010425.55,14665784.21,-2930295.93,36182304.07,36159839.75,-6.1224991852,-31.08
600499,科达制造,2022-10-28 00:00:00,3601120322.38,8532742581.7,7208864932.15,6056807117.4,388351365.54,525127118.2,-28860168.62,4526298280.74,4441480034.78,23.2932076668,374.57
603587,地素时尚,2022-10-28 00:00:00,375429207.52,1719112046.61,1266641133.8,435738871.37,683202815.52,119664586.66,-38535095.18,438947969.17,503255327.98,-15.0417731299,-32.37
837242,建邦科技,2022-10-28 00:00:00,38165781.51,317002090.17,279410541.66,241662235.14,14949516.53,18447557.78,-7187744,52335975.45,51517291.77,-6.0822547932,23.68
000088,盐田港,2022-10-28 00:00:00,371395171.17,578610490.05,493417192.24,365052063.85,6094533.82,88050800.39,29303577.89,433634251.32,434613291.72,21.2512067395,8.17
835508,殷图网联,2022-10-28 00:00:00,-4440758.87,34137056.73,42979941.44,24962277.04,3513848.41,5940998.23,40111.02,-4419825.21,-4322225.21,-43.0603040927,-166.36
600892,大晟文化,2022-10-28 00:00:00,20578812.34,160271960.98,154446391.94,14613078.9,36233415.75,41029516.32,3800552.22,8245534.01,22983601.28,1.0345257699,506.790500564694
000886,海南高速,2022-10-28 00:00:00,129235770.67,113503368.25,105483004.07,47235076.07,19159448.29,57545350.57,-40707099.69,154469306.48,164236712.09,149.6876583132,108.69
301228,实朴检测,2022-10-28 00:00:00,-30372024.61,210601999,229751067.22,140578684.05,28475774.65,26748544.76,-289504.9,-35658237.46,-39814494.09,-20.6073801639,-243.07
002886,沃特股份,2022-10-28 00:00:00,21207593.18,1087351587.17,1069672236.77,915598812.29,32178595.66,48333173.05,17935053.3,27649906.92,27940340.06,-2.7364640525,-57.82
603619,中曼石油,2022-10-28 00:00:00,371543069.32,2216108517.23,1691167144.68,1220195523.88,15781106.53,174597451.92,59320399.96,535204400.11,526475301.67,91.7432608178,742.79
600226,瀚叶股份,2022-10-28 00:00:00,546620580.44,429776695.62,447745546.18,370438811.42,7413774.29,68274414.88,-11593853.63,586852374.78,586100004.65,-12.0234295734,22.5
603991,至正股份,2022-10-28 00:00:00,-9980034.16,73229556,84275748.38,64542377.31,2771153.36,10623814.69,1812303.94,-9771697.45,-9749502.51,-29.0532610986,38.885125179424
603936,博敏电子,2022-10-28 00:00:00,129959767.68,2225646630.46,2086766689.72,1875020475.78,37624497.96,63678737.08,5484661.51,144599742.85,143358106.65,-15.1136105233,-36.53
000503,国新健康,2022-10-28 00:00:00,-116514666.36,134546259.88,268392665.84,154920985.72,19403662.08,85293476.97,131924.79,-116709439.54,-115362959.78,32.1807327865,8.49
300518,盛讯达,2022-10-28 00:00:00,-5889810.88,403541757.39,193315542.84,61349814.93,21974253.82,86306860.22,6420287.98,92480716.76,94160847.09,23.4884653125,-103.06
300844,山水比德,2022-10-28 00:00:00,-91751003.39,227320514.58,325834657.55,206550163.22,23005961.9,65249708.03,1945552.15,-91449290.96,-91848604.9,-44.0565913346,-283.79
600489,中金黄金,2022-10-28 00:00:00,1716448566.69,40035922595.12,37516985918.15,35023332597.99,59666633.37,1230863223.24,261037605.31,2493034814.18,2520471831.45,-2.4284954467,23.77
300043,星辉娱乐,2022-10-28 00:00:00,-49252437.82,1299903318.24,1395886361.11,1000491227.94,104630654.29,202773537.96,62673343.68,-93816283.41,-92564920.29,36.5385473804,80.26
300523,辰安科技,2022-10-28 00:00:00,19875972.43,1217174447.63,1097141004.55,660263808.94,192345919.23,166400583.48,-24448933.4,96767549.88,101230572.4,61.7180260979,111.36
002545,东方铁塔,2022-10-28 00:00:00,713957234.31,2749399895.63,1842005414.58,1641822633.97,18022212.84,79249879.1,29020957.15,949527833.36,950767489.17,35.9580959899,102.67
688577,浙海德曼,2022-10-28 00:00:00,53931836.57,449095345.32,400978580.55,297682584.73,36838254.97,35936787.89,-487526.33,56763081.18,56444777.37,10.7674820021,-5.74
300687,赛意信息,2022-10-28 00:00:00,152664377.19,1665672077.5,1536278622.63,1122796720.28,104607736.91,120564234.14,-1192995.28,150055958.09,150541175.78,21.8592690127,15.32
603329,上海雅仕,2022-10-28 00:00:00,139159290.15,2493188990.45,2251138871.14,2140003416.38,33159160.64,60824797.59,9248360.92,187341085.48,191567891.74,48.1425263793,30.36
301231,荣信文化,2022-10-28 00:00:00,17201841.17,246511789.99,219572928.2,147403739.6,49577091.35,22618892.92,-1965493.01,19000270.76,19570641.38,-3.1260979581,-23.29
000813,德展健康,2022-10-28 00:00:00,66124087.08,416621519.95,379082696.08,171208995.32,100030142.53,112457831.31,-45905976.69,66947612.14,65285367.2,-18.7665141713,-46.88
300412,迦南科技,2022-10-28 00:00:00,37950018.43,757246151.42,708837552.03,527324591.27,58215597.19,60165346.03,3046580.36,49139907.22,49325143.48,0.6498375782,-34.21
301108,洁雅股份,2022-10-28 00:00:00,128931590.45,525642120.12,372806700.3,351031855.25,4011634.12,23030027.49,-27706752.94,149882426.89,148216803.21,-35.4648057554,-30.37
301056,森赫股份,2022-10-28 00:00:00,38169704.36,451550903.15,407604248.1,325393850.71,60904847.7,21459530.26,-17211861.1,43109392.48,43047970.65,14.0382811875,-29.54
300916,朗特智能,2022-10-28 00:00:00,136743112.52,918326037.34,761910885.32,736930881.95,9281131.29,22589593.1,-43700213.44,155644184.35,155593232.18,36.0238623724,33.77
601360,三六零,2022-10-28 00:00:00,-1964467000,6934554000,6978279000,2782678000,1518029000,505718000,-403938000,-1705557000,-1705642000,-18.7896145672,-295.73
601611,中国核建,2022-10-28 00:00:00,1277958298.66,77279263831.25,74699095775.12,70753727147.4,22976548.12,1605532147.49,1070826422.8,2215429716.67,2220631208.96,20.2700655186,22.72
300516,久之洋,2022-10-28 00:00:00,52899058.4,397670811.58,366015284.04,277898081.34,8621838.46,27903762.82,-5267497.14,53044597.66,53020063.79,-21.2169476755,12.79
002742,ST三圣,2022-10-28 00:00:00,-81069976.6,1467246893.56,1534085417.69,1221126066.83,26413613.56,158724966.09,104218790.88,-32159633.4,-54346193.98,-18.0149608043,-88.78
002780,三夫户外,2022-10-28 00:00:00,-34080263.41,361055801.21,378238601.68,160697979.43,137769517.4,60544626.54,8762664.75,-32897329.84,-32480984.07,3.9917588273,-110.86
603887,城地香江,2022-10-28 00:00:00,2937205.59,1672645758.42,1664892084.24,1292686417.5,58135636.18,133559879.34,96549748.83,24464156.89,25451925.99,-3.78004297,-95.64
603022,新通联,2022-10-28 00:00:00,29604471.95,546782071.51,511080439.6,447815007.05,6436814.42,41557031.52,-3587702.08,38531359,38182300.66,4.46907681,38.05
872190,雷神科技,2022-10-28 00:00:00,36991712.95,1808670350.21,1757267791.32,1617845898.4,54750421.08,21807713.58,20090876.23,47113099.33,47517399.64,-4.800671162,-24.28
603667,五洲新春,2022-10-28 00:00:00,141951848.82,2512214391.11,2367672492.74,2075692927.88,51965657.5,139749671.66,19453357.16,172177017.41,171241330.23,42.2907608229,21.45
002935,天奥电子,2022-10-28 00:00:00,44265110.94,556146758.59,514960536.42,394252662.78,33038295,48102908.75,-1881543.41,45819612.51,45875616.15,1.312380334,-4.94
688208,道通科技,2022-10-28 00:00:00,102230530.61,1544073514.52,1450725727.63,642686564.13,254748967.78,201603242.53,-54314945.81,122245484.68,121368703.14,-5.5503558401,-70.13
001299,美能能源,2022-10-28 00:00:00,61405419.16,376160365.46,312817909.38,288485760.06,7312502.32,18712003.67,-3777867.44,72446497.35,72171489.61,18.0391089467,-11.3
603929,亚翔集成,2022-10-28 00:00:00,66818274.78,1808981742.99,1714658772.56,1636310935.8,3843748.15,50517405.99,-2375694.41,98173361.91,100216196.29,19.4509475486,276.74
300667,必创科技,2022-10-28 00:00:00,19939217.91,512819138.54,486552134.99,330722194.98,57889325.38,45813677.98,-5374287.53,28405755.61,28676388.76,-7.2813313858,-38.73
002833,弘亚数控,2022-10-28 00:00:00,385156876.05,1592370357.48,1278883283.45,1093443138.8,31089402.09,57705955.73,8189464.73,444615320.13,468344518.5,-14.317874235,-10.38
000510,新金路,2022-10-28 00:00:00,7162467.3,2345368646.42,2288233811.91,1999394392.61,8509229.28,247876985.96,4878559.03,45891209.95,41251589.58,12.5519660076,-96.6
301070,开勒股份,2022-10-28 00:00:00,38982999.15,256087217.52,218302774.25,152852552.46,34824476.29,24001457.58,-4208730.93,47999446.98,47576994.97,-10.5673096421,-34.47
300884,狄耐克,2022-10-28 00:00:00,58085233.45,586729574.11,509929247.39,350609726.09,99997316.04,25748981.38,-6065434.16,64618569.1,64894499.51,-7.5417251625,-20.94
603365,水星家纺,2022-10-28 00:00:00,182524534.26,2497738934.87,2316797678.55,1542311807.05,592005252.93,123334094.7,-9884802.61,198952826.36,223639616.65,1.6942771277,-27.01
603681,永冠新材,2022-10-28 00:00:00,238205099,3740340228.66,3433895805.67,3324785595.57,24198494.59,59479694.57,-87519662.88,279918520.33,266485631.22,41.146983172,22.53
300858,科拓生物,2022-10-28 00:00:00,86657083.83,264098724.86,178120411.55,124916282.05,18767972.27,18036215.17,-2508798.08,99795041.38,98748330.74,-1.5642449331,2.15
600362,江西铜业,2022-10-28 00:00:00,4728482695,368158520080,361557333226,357368351093,483469538,1777234308,215068925,6226602090,6199207885,9.1627406754,4.92
834062,科润智控,2022-10-28 00:00:00,30964360.83,607095367.53,567898751.05,493118536.95,21513337.62,28314454.43,3978218.9,34234786.93,33470467.79,46.8374207784,159.66
002054,德美化工,2022-10-28 00:00:00,114018778.69,1826931415,1678944081.05,1329153692.19,127813300.13,126707659.72,4787503.72,159827658.6,158816003.61,26.8769869803,-31.46
688786,悦安新材,2022-10-28 00:00:00,79205749.6,343883125.54,263201799.88,229254924.67,5384178.86,16272346.59,-5599548.56,91313020.26,90916979.72,13.2449012181,20.59
301099,雅创电子,2022-10-28 00:00:00,119232546.98,1627034106.31,1468463197.09,1291140727.25,60330858.92,56677662.58,24581942.18,154914117.39,154393541.07,65.8657321602,116.87
000428,华天酒店,2022-10-28 00:00:00,-178659955.8,386766941.58,676945110.23,338723607.87,12175867.09,189888231.45,104555427.87,-209338293.2,-212613458.71,-16.9332809627,20.94
600692,亚通股份,2022-10-28 00:00:00,-11169738.53,538784406.03,537372262.64,488954442.41,2531581.08,36600366.62,6054961.13,-8244242.46,-8206091.49,-39.6262103343,-177.5
688282,理工导航,2022-10-28 00:00:00,56419122.29,192060796.53,145687701.22,120058777.14,755705.07,11690790.89,-3718739.23,64250092.77,64250092.77,-22.3763394918,1.98
001236,弘业期货,2022-10-28 00:00:00,28836569.26,972517522.02,935701550.86,None,None,173751862.98,None,36815971.16,37271802.36,-31.4,-44.63
600192,长城电工,2022-10-28 00:00:00,-31079737.28,1688006372.14,1725789504.77,1418470381,83101738.74,110846998.81,40675788.51,-33222436.36,-33145345.48,15.385058826,64.49
873122,中纺标,2022-10-28 00:00:00,27806459.99,138331448.54,109015355.79,64082701.37,13807540.92,21161719.61,-1718550.04,32433796.07,33538476.59,6.146413134,13.84
000926,福星股份,2022-10-28 00:00:00,60532102.91,9188958369.88,8859503974.4,7784784768.14,246528706.59,197360523.34,236511451.33,100614811.38,89139961.14,9.2840116678,-47.82
605167,利柏特,2022-10-28 00:00:00,68025548.58,1015318066.67,936535681.52,816364266.85,11899083.99,80767231.77,68603.76,91961032.39,91959009.42,-27.8913832006,0.35
688733,壹石通,2022-10-28 00:00:00,116802391.38,454097672.95,336092647.74,265434956.91,9704016.94,31555585.17,-350090.49,128952808.68,132387805.27,64.5256199033,80.01
600719,大连热电,2022-10-28 00:00:00,-56375803,415470745.52,473020011.06,369707898.67,2216720.91,74366726.88,24197786.26,-55568975.49,-55731844.14,-2.4695949211,-36.2
688662,富信科技,2022-10-28 00:00:00,55535525.86,428375786.68,368078925.61,317690879.4,12941185.56,29485404.73,-22309023.56,63245897.66,62901368.82,-17.2591827569,-16.68
600663,陆家嘴,2022-10-28 00:00:00,1167159025.67,6768755735.29,4652903579.97,2638315931.86,115390797.21,320289713.99,1041101624.01,2020672750.23,2042649401.08,-14.4599032876,-54.95
835207,众诚科技,2022-10-28 00:00:00,18856099.89,314125884.42,287307467.32,228886224.37,19235652.68,14115626.77,2238990.88,20968660.63,20895512.34,2.0260980998,3.81
600148,长春一东,2022-10-28 00:00:00,-5503859.9,462765517.52,467263821.44,368887767.82,32537496.47,32605490.29,5577668.89,2838028.77,3666374.41,-52.8260006164,-116.857614687308
600132,重庆啤酒,2022-10-28 00:00:00,1182303204.39,12183116035.3,9186568273.13,6128141752.45,1802528145.17,411196490.46,-37943468.26,3087531416.82,3087047382.85,8.9082819424,13.27
601116,三江购物,2022-10-28 00:00:00,105449389.8,3103787710.27,2992558165.43,2261335677.89,653054525.77,110434363.43,-50730735.52,138825077.13,141505929.62,4.2786651472,61.82
600211,西藏药业,2022-10-28 00:00:00,442786023.75,1958146141.99,1386995065.86,107202711.81,1074036531.7,91072490.03,10625628.75,513832977.76,512635895.59,25.3680243589,5.81
600871,石化油服,2022-10-28 00:00:00,276374000,50955067000,50638285000,47372216000,41676000,1555033000,405266000,444314000,483428000,9.0790467444,-13.7
603055,台华新材,2022-10-28 00:00:00,297270219.31,3009467655.96,2748172607.99,2313740540.55,29890505.03,167363549.9,35232792.95,331204537.45,327899706.69,-1.9003931176,-21.19
601880,辽港股份,2022-10-28 00:00:00,1124247428.97,8651046671.66,7314068272.18,6359258476.1,None,517853008.74,342830530.69,1590690803.55,1621411901.82,-4.6838479843,-30.62
430489,佳先股份,2022-10-28 00:00:00,46533177.79,409479508.05,369383952.03,339511006.19,4580014.61,12074038.46,-3774834.18,53951024.6,54880905.43,23.5608809333,9.33
837821,则成电子,2022-10-28 00:00:00,17081262.47,228478772.08,213415934.01,168076060.53,3245471.28,22472421,2785292.36,17698428.66,17816526.44,3.2820926634,-29.33
600985,淮北矿业,2022-10-28 00:00:00,5217598858.14,57422452666.83,50841955464.11,44642459196.83,149153651.12,3615450620.17,485196092.02,6686772239.99,6378557895.52,17.0207723736,37.73
833873,中设咨询,2022-10-28 00:00:00,-15595528.58,117960066.2,127827899.94,88100356.41,7029148.84,22036336.79,-227879.08,-19826485.38,-19837255.33,-5.9094193119,-827.93
600612,老凤祥,2022-10-28 00:00:00,1356060588.88,53537994337.95,50997616258.48,49622774092.35,706615885.68,309035800.83,157266861.89,2464009686.57,2470973761.62,7.5353405405,-9.49
603345,安井食品,2022-10-28 00:00:00,689454144.38,8155872071.52,7359473294.82,6438150111.81,588579549.89,254328551.74,-53668354.86,812475989.93,884766061.3,33.7817101389,39.62
002541,鸿路钢构,2022-10-28 00:00:00,873897727.91,14424812185.27,13498617832.79,12590438106.61,93291386.58,207242343.86,165773495.45,1097080804.41,1095812859.9,7.8290784613,6.05
603648,畅联股份,2022-10-28 00:00:00,115779106.5,1220739482.97,1105488249.12,987359224.4,13905655.88,74082461.15,5219896.01,144941631.8,145794393.59,2.4275339984,1.54
000060,中金岭南,2022-10-28 00:00:00,1045722324.44,46983953330.79,45721369913.67,44570088080.43,107792460.87,367079545.68,177523767.53,1201599395,1195385052.16,46.268533483,5.62
000993,闽东电力,2022-10-28 00:00:00,213955900.1,474736265.67,322110911.3,211918939.89,1773525.93,81863802.5,21327743.88,229286246.05,239409259.76,16.3899161943,67.32
002281,光迅科技,2022-10-28 00:00:00,492141027.5,5280802162.42,4706513227.73,4094777004.52,115035213.5,97780307.54,-112120679.24,525914691.44,525849977.73,11.6505758155,7.84
002883,中设股份,2022-10-28 00:00:00,39194626.63,506957528.77,434979098.32,328593312.33,8958790.86,69165284.39,877754.2,51796390.4,51433526.16,39.9815058701,-5.79
301029,怡合达,2022-10-28 00:00:00,417304310.62,1833232360.92,1352444837,1092987146.09,77701407.33,112331023.69,-8480759.88,482303220.49,481921246.45,37.9159303226,36.03
600184,光电股份,2022-10-28 00:00:00,51042355.97,1534209022.68,1489270337.72,1292304035.86,8706594.61,110427830.19,-15887537.23,56333194.42,56552368.99,-4.3314431961,11.25
600109,国金证券,2022-10-28 00:00:00,822569026.76,4074150981.22,3031558557.44,None,None,2942897465.84,None,1042592423.78,1088425120.04,-17.175456734,-46.52
603963,大理药业,2022-10-28 00:00:00,-11477161.75,100455626.21,116677407.05,32173954.72,55491612.07,25737200.15,362711.55,-10653030.07,-10714456.1,-22.2137424119,-92.779632422982
600272,开开实业,2022-10-28 00:00:00,33353681.85,696448928.07,654477499.48,525438874.37,70584543.65,54642701.28,789499.39,61265047.61,64671482.04,42.9658885098,366.57
603596,伯特利,2022-10-28 00:00:00,478120349.22,3684132503.82,3244115032.15,2874125905.16,42479014.09,90455927.3,-28560605.35,513541214.9,529861395.22,58.228427242,29.7
000703,恒逸石化,2022-10-28 00:00:00,1317312332.36,123316300006.92,121847413155.5,118626052515.8,175768572.76,784397333.37,1567483117.19,2239979202.4,2234586513.65,26.9308271094,-56.66
000858,五粮液,2022-10-28 00:00:00,19989335348.86,55779686820.31,28022400113.83,13402341528.04,5879580536.31,2230716402.02,-1493820217.51,27894456256.55,27827611456.48,12.1858253277,15.36
300429,强力新材,2022-10-28 00:00:00,34240344.97,709624136.41,672733317.31,496058217.3,19330071.67,74535847.19,10415657.95,47244808.31,45312691.63,-2.6100467178,-63.71
301222,浙江恒威,2022-10-28 00:00:00,87087395.27,428691210.51,333130697.04,322438345.31,4283541.95,9868051.13,-21950189.14,102735835.26,102169824.96,9.8369650872,29.3
600814,杭州解百,2022-10-28 00:00:00,233806034.55,1521785973.25,932499880.88,311309983.61,267395300.26,272795525.09,-21795172.61,594280206.48,589824484.6,-6.3318097846,-13.71
601789,宁波建工,2022-10-28 00:00:00,226394665.62,14830952247.66,14459726721.27,13624579930.05,2901952.1,331158682.96,117919256.09,316407524.03,324288990.54,-2.4789491098,-20.79
603585,苏利股份,2022-10-28 00:00:00,265109611.69,2434674002.42,2026406499.68,1883663057.01,11291267.35,70342513.34,-45907621.62,402774335,402487775.94,54.4917544003,90.35
601881,中国银河,2022-10-28 00:00:00,6440413759.99,27278294613.33,20061152616.27,None,None,7205972986.78,None,7217141997.06,7225224390.75,4.5026388563,-12.97
002034,旺能环境,2022-10-28 00:00:00,540034219.3,2328862513.1,1834392318.24,1377933706.48,653189.43,150369241.24,200985168.47,603708112.71,605358510.9,-5.3174792472,11.66
002743,富煌钢构,2022-10-28 00:00:00,76750487.1,3379243566.01,3300914321.9,2955595370.27,26393195.39,100981287.68,113307246.9,91849370.45,91859640.84,-21.2454570541,-40.71
605598,上海港湾,2022-10-28 00:00:00,137999657.79,592934673.39,441117390.01,343137691.56,7656329.16,91738420.05,-14206975.57,167127651.21,167111185.72,0.7952315944,106.08
603301,振德医疗,2022-10-28 00:00:00,455043460.39,4197542725.56,3678680945.42,2804498384.42,333660868.77,360409288.42,-4303225.55,517283539.26,511616644.69,8.6700801076,-5.7
688029,南微医学,2022-10-28 00:00:00,226958942.29,1512101641.63,1247685313.31,595002029.72,307830349.83,260508756.14,-49556754.96,276321405.12,275490580.33,8.8662322929,-8.68
002368,太极股份,2022-10-28 00:00:00,117453861.33,7061470216.65,6927114256.99,5617349868.99,170179107.4,923381192.38,71366289.19,115009293.32,114055137.4,0.8410342646,36.44
601069,西部黄金,2022-10-28 00:00:00,66509966.36,3239826060.51,3097801515.03,2804223715.85,2114951.22,196087826.77,25999284.3,176392382.47,173492287.72,-26.5182995276,-52.4
600327,大东方,2022-10-28 00:00:00,172039703.81,2336713855.52,2264788960.94,1904469184.08,79993499.95,234250614.01,25394644.35,221062714.93,239702879.59,-61.5023637337,-57.17
