股票代码,股票简称,公告日期,净利润(元),营业总收入(元),营业总支出(元),营业支出(元),销售费用(元),管理费用(元),财务费用(元),营业利润(元),利润总额(元),营业总收入同比(%),净利润同比(%)
000912,泸天化,2023-04-29 00:00:00,173349950.88,2186529140.95,2045514054.07,1908094761.31,11012299.99,120877556.1,-14383548.4,178683740.29,192989439.28,25.1607236051,23.78
002583,海能达,2023-04-29 00:00:00,-56325223.36,856967728.06,953539402.22,435884737.64,150139127.45,106460659.69,28249836.11,-64509869.89,-67062748.9,-18.2107581664,23.36
002434,万里扬,2023-04-29 00:00:00,132365841.57,1174724014.21,1063513210.21,932670476.66,22477791.41,27778061.17,13711766.85,156618693.11,154843398.21,-7.2204640316,40.29
000509,华塑控股,2023-04-29 00:00:00,-3990464.85,134787863.5,139165821.24,125337977.37,638080.24,7698870.99,3564440.92,-3975845.2,-4091372.33,-54.5204149283,-322.36
001283,豪鹏科技,2023-04-29 00:00:00,1464634.69,740441350.94,755216507.03,591637982.09,25377732.01,57151087.76,16970787.92,-6626415.37,-6691710.14,-1.2011577139,-96.54
002054,德美化工,2023-04-29 00:00:00,-5065361.43,713892602.78,758944816.19,581947356.34,43505141.89,38326983.75,18429661.38,-37015586.07,-38205171.07,41.4887049067,-111.63
000070,特发信息,2023-04-29 00:00:00,-10358798.11,972291828.07,1004160675.11,852140176.54,30026381.41,35982670.14,26013345.64,5866661.09,5795913.72,22.1424682757,-246.22
300999,金龙鱼,2023-04-29 00:00:00,854099000,61041035000,60679267000,57911114000,1625100000,927711000,-10008000,957857000,956474000,7.9684608672,645.99
000725,京东方A,2023-04-29 00:00:00,247315140,37973495034,41104993880,35374272767,932265694,1425783553,449091039,-1050326720,-992327273,-24.7689230906,-94.36
002140,东华科技,2023-04-29 00:00:00,71650773.81,869287711.49,803694266.26,736905906.66,9936261.79,33032892.12,-664714.89,83500412.66,83513540.56,17.8617004897,7.1
002003,伟星股份,2023-04-29 00:00:00,53648691.25,697158855.47,642363680.04,434304297.64,68491954.22,86862862.77,16938284.34,62019876.86,61458431.76,-3.5995432396,-17.74
002206,海利得,2023-04-29 00:00:00,67270435.71,1351017676.78,1277731842.18,1166526982.39,12642230.13,42280984.99,12417901.68,80706530.87,80583884.58,-6.0758052124,-45.08
000880,潍柴重机,2023-04-29 00:00:00,21305403.43,874679445.4,865696510.8,777207560.56,22258230.38,25040684.26,-8759282.84,21974013.17,22498486.49,8.1995456834,10.52
002307,北新路桥,2023-04-29 00:00:00,7292380.5,1725058169.61,1718430341.4,1422607927.26,2235739.42,104350388.68,181285022.49,11713383.83,15304369.83,-4.8607123912,-14.84
000523,广州浪奇,2023-04-29 00:00:00,3796442.51,631525844.54,629397517.27,564655599.5,28918086.22,23228472.53,2373071.9,4903456.77,5199003.34,-1.9629882138,129.56
002600,领益智造,2023-04-29 00:00:00,646721065.51,7214282592.17,6826987570.81,5736071633.31,73085848.77,317112859.5,193599868.09,671237680.13,672677610.92,2.1156127936,115.01
000596,古井贡酒,2023-04-29 00:00:00,1569704169.52,6584074879.74,4474673766.49,1338363595.05,1898400734.49,360366324.25,-87582045.52,2116986205.66,2133535668.57,24.8327505876,42.87
002867,周大生,2023-04-29 00:00:00,365398208.83,4121905067.55,3634512455.94,3383475406.41,185920941.59,22341164.4,564267.27,471514561.69,473502002.7,49.6463880851,26.06
688083,中望软件,2023-04-29 00:00:00,-17669708.67,115609098.28,178889367.73,4664100.08,77492749.72,17322933.51,88843.6,-20751300.96,-21482408.24,34.0202744132,10.370562856748
688123,聚辰股份,2023-04-29 00:00:00,21461960.03,143324763.84,130188671.45,75232442.11,8096551.22,9810583.51,1487462.52,19432726.46,19330915.24,-28.6378823503,-62.5
601086,国芳集团,2023-04-29 00:00:00,73218627.21,288282997.42,217164082.72,146327677.57,40796289.86,17612252.34,1183120.06,96275426.29,96385369.92,11.2260525225,105.37
688168,安博通,2023-04-29 00:00:00,-46464855.1,51878095.66,97783027.34,23752241.85,24024407.38,16606867.86,-221273.75,-48250205.21,-48250205.21,-1.6797494114,-106.347538121441
600122,*ST宏图,2023-04-29 00:00:00,2590583008.42,221830096.09,304599455.89,194507916.36,17896542.69,14824707.65,74195760.76,2461333781.58,2461660164.93,-9.6382883363,15195.6278249742
600343,航天动力,2023-04-29 00:00:00,-12201989.54,146717501.35,159442235.14,109505753.22,13436754.04,23810426.85,1980448.89,-12115209.1,-11996585.18,-37.6712267485,-9.786016568275
601330,绿色动力,2023-04-29 00:00:00,170585929.73,1040584663.77,836489319.19,662555869.14,219704.56,42262191.1,114262056.27,212978678.94,213330760.39,-5.8361617677,-5.69
600215,派斯林,2023-04-29 00:00:00,46451456.65,390747516.94,345505245.31,299913332.81,5395050.21,30742898.16,7314745.54,50121993.5,50121993.5,10.2757032968,109.08
002718,友邦吊顶,2023-04-29 00:00:00,10063147.92,183414168.5,178603997.56,133665063.26,22937611.84,15421536.54,-1375635.66,10037332.26,9738326.59,-8.9802223517,-52.38
002267,陕天然气,2023-04-29 00:00:00,419354739.98,2705499986.06,2244814050.63,2163357609.83,10052878.68,35962489.45,20266575.73,501819458.35,499725360.16,-20.5693162106,-16.35
601998,中信银行,2023-04-29 00:00:00,19144000000,51363000000,28893000000,None,None,14156000000,None,22470000000,22511000000,-4.9361465852,10.34
600418,江淮汽车,2023-04-29 00:00:00,148002787.32,10785585808.12,10768078827.83,9522760111.26,337756963.07,364223636.79,52261982.39,176366189.45,176516578.83,10.2591366134,151.000358894173
600326,西藏天路,2023-04-29 00:00:00,-84550262.91,531887840.98,649112388.56,506460769.43,10530125.14,80385635.35,38748744.17,-112280801.25,-106642889.18,-23.4105673786,-49.783629212136
000156,华数传媒,2023-04-29 00:00:00,154398951.11,2128082896.75,2022893961.44,1510455480.52,209977854.79,214627641.85,-45661098.41,156812426.46,164863776.95,7.8346149354,1.66
600895,张江高科,2023-04-29 00:00:00,197937282.03,247847857.13,258221634.82,97215265.44,7228903.17,21233754.78,107370239.65,249757017,249307601.12,-78.8704968298,186.85
000913,钱江摩托,2023-04-29 00:00:00,73910910.41,1333551037.86,1249872213.33,996414096.61,45265023.28,66791307.88,-8628941.43,75036509.42,77574125.53,43.4564697786,112.12
002382,蓝帆医疗,2023-04-29 00:00:00,-77299820.11,1094194474.12,1254659083.12,954057593.95,90910850.58,69798416.04,59039564.71,-97728247.72,-90996463.53,-15.697041248,-47.38
600639,浦东金桥,2023-04-29 00:00:00,1372025799.31,4276929232.94,2451294597.18,944953663.09,2617256.35,22867907.59,72523728.81,1835743598.12,1835344407.47,67.7638494645,51.34
002052,ST同洲,2023-04-29 00:00:00,-4200280.56,95439346.62,109961550.66,93155164.61,2329112.79,8312762.25,2188471.55,-9321937.4,-5010154.32,489.0478143105,80.07
001236,弘业期货,2023-04-29 00:00:00,5830109.25,165299348.86,157808971.54,None,None,68503524.34,None,7490377.32,7747001.17,-21.39,-17.29
600836,上海易连,2023-04-29 00:00:00,1231824.78,126830005.78,127777990.14,92996674.33,2677991.47,21172790.67,6855960.1,5562739.68,7250023.28,-11.1886033495,-43.44
002558,巨人网络,2023-04-29 00:00:00,244773886.04,507540726.58,456957461.55,68256382.8,196364591.4,42369372.88,-1950829.44,246937432.55,246846958.2,-12.5534775835,-9.67
601778,晶科科技,2023-04-29 00:00:00,24253255.24,818066172.41,843844325.72,490032132.15,32227112.05,95765875.02,214712517.02,33456769.82,31445568.84,36.8992170386,146.807633434592
002240,盛新锂能,2023-04-29 00:00:00,463588054.44,2783811335.88,2331081133.29,2173724684.89,1951531.14,96356298.68,49778996.98,528621005.56,525089605.13,65.0243697945,-56.67
600469,风神股份,2023-04-29 00:00:00,51000849.58,1270988865.08,1196891791.09,1044853609.26,39045649.81,40524934.48,9409530.91,59388605.29,61587381.77,20.7121046146,223.623925329546
001225,和泰机电,2023-04-29 00:00:00,31365499.74,113272590.67,78957801.85,68920781.16,1520064.26,4855730.82,-2707196.85,35618153.31,35617963.24,-4.3509864817,-12.81
002179,中航光电,2023-04-29 00:00:00,993316742.83,5342014790.7,4128838104.97,3231357865.75,126545907.88,350100839.89,-29998963.75,1169337063.47,1177113228.73,34.6783667905,34.71
600873,梅花生物,2023-04-29 00:00:00,800793127.47,6950072385.57,6032828884.18,5570850209.41,124529653.8,190344198.17,18601517.42,945131010.86,937837836.76,3.542482978,-30.89
603511,爱慕股份,2023-04-29 00:00:00,127401064.93,922599495.57,789790977.74,301279952.67,386364858.03,60947232.87,659611.92,145597557.84,145675162.75,-1.3367014419,-2.06
002753,永东股份,2023-04-29 00:00:00,-4540547.17,1138764649.09,1142214881.46,1097439079.96,3801135.3,10012730.35,16002007.15,-5122487.96,-5246709.2,34.2018754169,-143.01
000909,ST数源,2023-04-29 00:00:00,14277031.11,257187544.88,215749038.43,157475798.64,2515165.77,16751002.92,18002209.91,32383028.28,32434803.66,23.4557659886,193.03
003022,联泓新科,2023-04-29 00:00:00,147159610.2,1576009466.45,1531940642.51,1321406273.02,14297141.35,81805395.77,29214366.57,179710613.49,179945557.23,1.3066818324,36.98
002343,慈文传媒,2023-04-29 00:00:00,12513305.73,237961011.03,234978730.45,229972431.94,701713.85,6210776.15,-1958395.73,18011105.15,17873115.17,-36.5955539416,-72.08
600596,新安股份,2023-04-28 00:00:00,106197648.83,3880412782.06,3800734888.1,3389306930.94,63429885.25,184803049.42,2421932.75,163793147.2,157024531.92,-40.3226553621,-91.33
603939,益丰药房,2023-04-28 00:00:00,336477177.44,5266053201.98,4782809738.38,3177365412.07,1348164873.74,214580647.02,20146247.55,501654127.91,500816745.84,26.9389067216,23.6
601005,重庆钢铁,2023-04-28 00:00:00,-105451906.05,10470409086.22,10607423444.43,10418973751.58,22064523.52,71594388.84,53747225.27,-114045817.56,-126605402.16,20.0679113681,-123.8
688038,中科通达,2023-04-28 00:00:00,-1752827.36,55565603.38,65695880.36,44829134.34,7127118.58,5457546.41,1101970.62,-2621025.85,-2621024.85,102.4383119307,74.679047819994
600894,广日股份,2023-04-28 00:00:00,16318456.11,1343345249.12,1356979026.85,1193386763.84,41086155.24,93321477.79,-17844857.81,10783774.85,12081762.37,-17.0185439541,732.11
600800,渤海化学,2023-04-28 00:00:00,-109308597.78,520481069.15,648677800.03,537000607.36,2695258.05,78180043.05,6902785.71,-129188284.03,-129145644.73,-38.9592119852,-69.281872874842
603977,国泰集团,2023-04-28 00:00:00,39649059.35,464728720.25,418578917.52,320465750.4,16367620.07,52890910.02,134083.3,51382159.64,51351479.22,14.7171896328,16.58
600703,三安光电,2023-04-28 00:00:00,213541673.83,2907714084.05,2907196571.07,2417250184.32,41301440.56,199171109.77,75736523.91,241003337.32,243376471.76,-6.4224265156,-50.22
600035,楚天高速,2023-04-28 00:00:00,354342669.14,763923990.38,375656111.58,279131443.2,1973373.55,29948403.78,59529417.38,468485041.36,468503887.55,0.1566968352,43.04
603229,奥翔药业,2023-04-28 00:00:00,93672808.45,262549690.48,150656558.62,107933782.97,1584617.84,19325874.16,-627796.93,109002232.05,109002213.07,28.0021715122,32.45
603600,永艺股份,2023-04-28 00:00:00,51727076.08,696709360.2,659727209.18,540323772.04,44441289.25,43205731.13,1794396.4,58562197.13,58440278.24,-30.8993134631,9.46
603153,上海建科,2023-04-28 00:00:00,19725146.66,766394872.74,753209627.2,569327967.19,26578554.88,110835693.19,-3109697.11,26147645.69,26157339.73,15.6584105594,276.48
603712,七一二,2023-04-28 00:00:00,24975678.65,472426069.83,454712377.98,268079798.73,15844086.76,40421696.24,1983176.51,16380598.83,16360188.26,15.2786860026,22.75
603035,常熟汽饰,2023-04-28 00:00:00,92022010.67,844899369.28,780674610.15,664335335.13,9327899.95,51077226.23,11738162.74,104375498.55,108740026.32,23.854677086,16.97
605180,华生科技,2023-04-28 00:00:00,9313893.73,56979881.7,46490146.71,42255536.59,562510.94,3731043.99,-3546694.34,10407667.65,10407667.65,-28.9792106573,-56
600360,华微电子,2023-04-28 00:00:00,5214403.12,413190645.22,409511686.24,318567259.04,6954562.66,26628200.45,24389022.23,7041430.89,6964272.52,-25.8196734707,-79.7
603081,大丰实业,2023-04-28 00:00:00,21344083.14,333388070.26,336639527.02,245897880.13,20112755.53,43113477.77,-10035559.37,21776775.85,20591882.39,-27.747613986,-69.39
603678,火炬电子,2023-04-28 00:00:00,126369484.01,641503752.91,493551997.05,375450685.47,31507476.41,51676753.87,5999134.56,149770820.6,149375812.48,-23.8955136395,-34.83
601628,中国人寿,2023-04-28 00:00:00,17885000000,368385000000,349156000000,None,None,None,None,19229000000,19142000000,7.1578169633,18
300547,川环科技,2023-04-28 00:00:00,22519735.92,205042922.3,179428478.75,157444402.91,5112974.55,8289758.49,-404394.19,24653763.67,24770900.28,6.4788425853,6.98
603958,哈森股份,2023-04-28 00:00:00,-12173654.07,183767505.72,189825502.01,83824995.4,95654520.69,9064386.04,-533061.88,-9869838.32,-9787273,-9.2979282163,63.200137505412
601992,金隅集团,2023-04-28 00:00:00,-331649114.85,23480340719.59,24481565449.78,21313864931.17,582874333.57,1480982885.45,695236675.95,-743894042.69,-725575178.11,1.7158512513,-220.3
601880,辽港股份,2023-04-28 00:00:00,391740122.19,2861049291.25,2319115540.84,1999933849.79,None,159778963.01,114986643.56,581778883.6,583130929.78,-0.8202719376,-18.69
603315,福鞍股份,2023-04-28 00:00:00,10434572.72,200844290,190643746.98,163529121.59,1529280.63,7638763.12,10728467.67,12826921.81,12705577.57,28.6404127418,-9.23
605208,永茂泰,2023-04-28 00:00:00,-15095617.6,678530102.65,694758312.56,641910211.76,2290521.87,21755535.33,4384284.66,-21266886.56,-21807408.23,-26.1008602264,-117.87
600223,福瑞达,2023-04-28 00:00:00,129333003.46,1272172649.79,1232186718.09,771016177.65,319859382.45,59470412.95,53297555.73,173930415.69,166694267.9,-14.1705903285,95.09
601618,中国中冶,2023-04-28 00:00:00,3371860000,144452637000,138012335000,130807721000,657851000,3072038000,192052000,5301192000,5330788000,22.3896640041,25.77
600997,开滦股份,2023-04-28 00:00:00,407728878.94,6262068492.18,5805242444.82,5372623059.45,55728879.98,188230844.85,25600660.4,467023701.39,462682041.69,8.7070727641,-40.51
002705,新宝股份,2023-04-28 00:00:00,138383025.56,2829291339.77,2675460709.71,2209911381.03,120651716.06,177452872.54,30335542,196674682.73,199555027.47,-22.3154086662,-22.27
605136,丽人丽妆,2023-04-28 00:00:00,-24290262.36,614314027.69,581549267.66,399113844.79,150892753.4,30801711.63,-1544394.32,-30526279.8,-31085789.95,-14.0779211575,-291.33
603665,康隆达,2023-04-28 00:00:00,-23701071.22,353152224.62,381756732.14,293692912.28,13735294.4,32104999.12,16953993.09,-47131046.68,-47654971.01,40.6320342098,-227.76
600689,上海三毛,2023-04-28 00:00:00,2663743.54,283006716.7,282411678.46,267181892.49,6699292.82,7468874.23,367168.47,2772671.3,2772671.3,145.6311466757,159.76
600359,新农开发,2023-04-28 00:00:00,48066165.8,182011195.34,132688678.84,103683059.12,6725092.03,13211133.63,5566396.39,48653423.53,48443462.8,-0.8137545636,2.67
300516,久之洋,2023-04-28 00:00:00,4711540.12,72557185.68,74317253.57,45209962.15,3387245.9,8527977.15,-1752298.41,4659666.8,4660166.8,-19.8403527329,-45.23
600191,华资实业,2023-04-28 00:00:00,44397530.6,130428802.8,123933924.87,108776093.07,512411.47,9967730.35,4038420.5,49181894.58,49186066.37,9643.7639823699,229.40759701798
600132,重庆啤酒,2023-04-28 00:00:00,387009759.8,4005811752.65,3077537348.79,2196941245.54,518695636.8,124532751.47,-13547672.94,949511702.99,949466953.96,4.5217479361,13.63
600348,华阳股份,2023-04-28 00:00:00,1726969796.75,8379217465.19,5884656029.57,4806387146.82,34499847.17,321540464.1,80542631.05,2534495404.41,2526900055.57,-9.2678774241,32.58
600373,中文传媒,2023-04-28 00:00:00,427955022.54,2491320073.73,2141116202.06,1590096242.38,200095969.4,318105186.31,-25972970.4,445565255.37,438499587.76,-3.862058174,10.6
601788,光大证券,2023-04-28 00:00:00,957777036.47,2750179404.48,1533584465.21,None,None,1495866094.53,None,1216594939.27,1215662496.4,26.0913626762,43.79
600551,时代出版,2023-04-28 00:00:00,86748128.9,1697547891.19,1640240581.7,1538446556.09,38637556.77,64088046.68,-10107171.69,86668811.33,86263197.47,5.1606772165,6.78
601881,中国银河,2023-04-28 00:00:00,2249061846.86,8697432828.4,6122922489.17,None,None,2546779494.86,None,2574510339.23,2561723982.7,18.540671588,44.23
600163,中闽能源,2023-04-28 00:00:00,273333061.87,554402780.27,217946786.99,171103075.23,None,14949920.53,28085529.39,347741593.38,347741355.88,0.7260939076,-5.28
603076,乐惠国际,2023-04-28 00:00:00,6979213.08,320402586.28,313862366.39,249271337.92,18962056.78,24396901.12,10931836.35,5622598.61,4626965.58,2.9735256968,-62.72
000767,晋控电力,2023-04-28 00:00:00,-140297619.89,5482884068.5,5627458646.82,5092858081.21,None,32365157.09,446810311.89,-128384123.13,-130518139.29,19.4449139836,-4942.13
600955,维远股份,2023-04-28 00:00:00,26087304.88,1692870706.42,1670074263.82,1647215352.37,791985.56,16747798.22,-4750343.52,34098570.61,34211192.68,-14.367459389,-91.41
600280,中央商场,2023-04-28 00:00:00,-29099792.28,637840637.27,644282835.14,278378361.62,89579953.59,159319128.93,73426297.52,-5010677.6,-5484214,-7.0071763297,-374.11
600488,津药药业,2023-04-28 00:00:00,67479421.9,990540207.94,866504739.66,450297284.75,283724312.31,61113345.33,12603485.41,93656566.52,93729607.32,11.3291202919,199.3
688101,三达膜,2023-04-28 00:00:00,49108334.49,203109663.47,157057991,124085734.35,5371932.59,10025396.93,4619869.94,55844727.14,56426448.96,23.6179668981,-15.6
688669,聚石化学,2023-04-28 00:00:00,14513221.74,829954719.82,813904111.96,716091623.01,13013777.04,35538079.48,17159726.54,13543795.2,13266550.56,-12.0614489634,-14.38
603968,醋化股份,2023-04-28 00:00:00,48978723.04,794029079.57,726469442.37,656376811.85,7315589.29,31726292.7,6183196.51,59012201.22,59008752.34,-13.9402581691,-46.06
688766,普冉股份,2023-04-28 00:00:00,-28141067.36,203975644.06,219222388.25,158765523.18,9037069.34,10621381.4,-5840487.61,-30111320.29,-30124527.89,-8.9833327677,-167.78
301309,万得凯,2023-04-28 00:00:00,14782334.53,131455307.89,115536271.58,100179167.82,4264276.37,6727742.21,-3370874.79,17765113.57,17705092.46,-28.7232718968,-37.89
603358,华达科技,2023-04-28 00:00:00,120006096.29,1071033982.26,966105480.47,876872324.27,13661148.12,37293213.1,-1982512.17,150047614,150745883.05,-4.6457433046,50.98
601022,宁波远洋,2023-04-28 00:00:00,156912947.02,1118214547.33,955773613.81,894682041.22,None,39646232.04,15874358.94,207523895.93,207534695.93,14.0485764963,18.71
603110,东方材料,2023-04-28 00:00:00,4474102.33,83580618.23,79072821.05,60187932.4,5169188.3,10350235.83,-685485.55,5925610.02,5925791.69,0.723299449,234.12
600129,太极集团,2023-04-28 00:00:00,234964030.36,4427245377.14,4128707044.1,2169535235.07,1659149745.62,185786247.67,28107398.92,283030582.49,284333306.8,25.2670570032,991.16
600346,恒力石化,2023-04-28 00:00:00,1019697867.45,56154078279.9,55371537164.18,50944729601.19,56727478.54,538399904.55,1219290560.23,1279781552.53,1287296990.73,5.1455285746,-75.85
600798,宁波海运,2023-04-28 00:00:00,4063796.41,445084597.51,444600408.38,402224267.37,None,26283465.06,13510579.34,18814335.42,18868494.69,-4.638302513,-87.18
688258,卓易信息,2023-04-28 00:00:00,6770112.35,64683455.8,64887284.03,34099254.5,1415758.75,17143811.53,796945.9,6961304,6961301.2,24.5845575449,-57.87
300948,冠中生态,2023-04-28 00:00:00,6713220.38,69422467.28,61550905.89,49110080.89,1162962.75,6790717.7,731277.67,8906535.26,7737810.89,119.8591392543,99.56
600795,国电电力,2023-04-28 00:00:00,964478098.79,45332957611.12,42164035521.03,39286267444.05,7214898.47,537946248.39,1737626591.01,3151407188.13,3176068844.2,-3.1014828458,-7.02
688298,东方生物,2023-04-28 00:00:00,-50330075.15,376045281.02,424274588.63,252959590.96,40212550.96,77212870.66,-936840.76,-1445689.02,-37655036.31,-92.0769618337,-102.44
002446,盛路通信,2023-04-28 00:00:00,73255076.15,345397467.73,273209777.1,212266648.18,7226420.01,30030738.82,765187.03,86442356.16,85471873.84,-9.1168113931,17.99
301019,宁波色母,2023-04-28 00:00:00,19567566.59,98669730.44,77886003.03,65196357.94,6206969.17,2978608.92,-1905792.7,23346418.67,23347392.39,-15.2691668865,-24.25
002381,双箭股份,2023-04-28 00:00:00,54342644.63,518557098.08,465174734.86,424572646.45,14983215.15,21412901.35,-14533825.37,64642414.85,65981511.76,7.9079124981,67.3
002541,鸿路钢构,2023-04-28 00:00:00,200921284.76,5017703018.77,4833686269.99,4553342110.42,23328348.12,66182780.19,67095944.62,249758395.16,250099184.77,42.6049861086,20.19
688126,沪硅产业,2023-04-28 00:00:00,104785445.34,802982071.89,747811207.49,608230434.57,19516546.6,76014186.06,-7044915.15,125007398.49,124808095.7,2.1031123142,791.554925665662
600422,昆药集团,2023-04-28 00:00:00,131027307.13,1910049890.78,1744130961.09,1066558649.18,550039350.22,88659571.16,6484825.1,169611704.12,168324573.09,-19.1901222904,14.47
600053,九鼎投资,2023-04-28 00:00:00,-23117396.35,12184614.36,52081546.32,None,2068121.81,46621561.3,2363774.28,-23831410.78,-23917127.97,-86.6951045574,-152.09
601333,广深铁路,2023-04-28 00:00:00,405158992,6146150946,5602986957,5531493323,None,37304512,16629485,561687501,565865228,22.9568886983,201.703930902103
600990,四创电子,2023-04-28 00:00:00,-69848181.9,210874432.62,290855941.33,179915264.19,27439692.15,72947499.57,5454971.69,-77151553.28,-77064247.38,-10.4528350487,11.352618694532
002041,登海种业,2023-04-28 00:00:00,44718132.09,262932208.54,226675824.57,177872826.92,16239892.04,26165301.69,-7783083.27,50978515.5,50785497.85,-21.5132325655,-57.12
688232,新点软件,2023-04-28 00:00:00,-86355494.38,345567437.06,482659833.26,127369107.61,187109289.39,44291261.4,-3092253.05,-85551104.78,-84736956.05,4.0293603207,-137.846333350394
002536,飞龙股份,2023-04-28 00:00:00,67815767.34,945772256.79,873612764.92,734902206.34,23138593.42,49374225.72,4138496.41,73320970.33,73120255.04,16.4948926631,678.11
000008,神州高铁,2023-04-28 00:00:00,-32949016.59,431343230.64,493806383.87,272781958.38,57523007.5,77552568.68,47670864.54,-21699672.34,-21304477.67,100.0801316735,35.82
605077,华康股份,2023-04-28 00:00:00,90033156.75,650334163.57,556148093.81,499342829.4,7739000.29,19603287.35,7459188.76,101979479.11,100771068.95,60.4196365727,79.03
002526,山东矿机,2023-04-28 00:00:00,44615398.8,522431972.79,465864929.22,394981934.28,19091766.81,26378786.05,4881466.11,58744787.89,58930356.85,-9.1108163651,14.87
603520,司太立,2023-04-28 00:00:00,9567951.36,565907679.16,555018778.78,449800462.04,18954376.69,25808428.95,20179094.05,9900935.5,9700274.93,9.3967591509,-88.08
601669,中国电建,2023-04-28 00:00:00,3020522991.09,133475098803.21,128202966800.63,117016636221.38,277176108.88,3916701381.53,3604356089.5,4744728139.63,4780388357.25,0.6616607267,8.7
601016,节能风电,2023-04-28 00:00:00,401525247.82,1272055277.84,828153763.22,573592533.46,None,44045984.64,196255346.45,482255787.73,484104269.09,6.8838085903,-4.85
002890,弘宇股份,2023-04-28 00:00:00,6010681.06,122340339.51,114637047.74,99758586.14,5677993.43,5473598.72,-59253.18,6616405.18,6659329.27,10.0002514884,43.5
601228,广州港,2023-04-28 00:00:00,340277453.54,2974167885.49,2574097545.91,2180231518.76,8877239.28,287183824.31,70015355,508695138.54,509437393.97,5.9163117932,9.81
688698,伟创电气,2023-04-28 00:00:00,42821537.15,284379981.57,236786446.62,175643304.84,17542309.68,10609108.19,496500.55,47795401.7,48183218.88,43.0132927261,42.99
688566,吉贝尔,2023-04-28 00:00:00,38010611.11,165341239.75,122667342.99,19746679.44,79417205.18,14144320.19,-438398.61,40125232.79,39963430.16,19.1029653104,32.98
600206,有研新材,2023-04-28 00:00:00,38775253.9,3024894599.86,2974619987.06,2866675635.37,7995776.94,46908770.93,6894835.74,44474372.32,44474120.1,-22.6422520412,-62.74
600439,瑞贝卡,2023-04-28 00:00:00,3956849.18,302419822.96,300799741,212446204.25,30142509.04,17395131.96,27802536.67,4368189.82,4512698.68,-5.9718693293,-69.03
688800,瑞可达,2023-04-28 00:00:00,41009922.1,328723655.39,287405365.76,238597841.53,8283025.4,15039047.29,391949.81,45272986.24,45270659.59,-9.1890856451,-26.46
000027,深圳能源,2023-04-28 00:00:00,634034448.15,8092758140.94,7325301533.23,6300217376.52,35471961.26,350909103.66,579821207.91,961414415.66,964031748.25,4.195012425,22.45
688089,嘉必优,2023-04-28 00:00:00,14307104.28,87762301.3,79711183.07,54093812.29,6342588.24,9070609.67,1651365.53,11084400.27,16210606.68,16.1761747897,-38.4
688333,铂力特,2023-04-28 00:00:00,-28494672.82,132953332.5,167413982.9,68305766.28,14485646.89,36993463.38,4712671.18,-32912181.3,-32841090.48,48.1199058955,12.072706967044
600452,涪陵电力,2023-04-28 00:00:00,115514538.03,826313099.91,702748270.92,680670102.61,569403.82,27041752.79,-6735518.43,126452254.35,126684059.03,-2.4292520935,-38.48
603879,永悦科技,2023-04-28 00:00:00,-6000839.1,60016694.44,69959603.15,55063301.64,3553244.7,8308121.52,-262556.27,-7952055.75,-8049578.02,12.801747536,184.99
688426,康为世纪,2023-04-28 00:00:00,3989440.66,76943090.83,68061840.64,22806036.67,14398599.83,13031093.45,-1328943.24,16468797.71,16483045.13,-37.3503595414,-89.74
002774,快意电梯,2023-04-28 00:00:00,11927863.45,267761845.1,266605265.62,195763255.69,38528658.27,14026943.57,187238.58,15636913.37,14864140.89,5.1623463114,282.87
601908,京运通,2023-04-28 00:00:00,303271675.64,2723137324.12,2346199662.21,2138724951.06,5116436.91,43360609.55,80142211.19,379170843.81,379596307.95,40.6026780629,3298.13
601886,江河集团,2023-04-28 00:00:00,163558009.9,3419268950.09,3296977448.6,2846898479.46,51390760.62,253831473.77,46697140.95,221698205.18,220764976.84,3.9891654244,76.37
601066,中信建投,2023-04-28 00:00:00,2432549554.65,6700378176.07,3678839738.23,None,None,2806263358.05,None,3021538437.84,2956232695.06,5.8107659736,57.78
601216,君正集团,2023-04-28 00:00:00,830218296.76,5096285120.02,4296775117.42,3851745590.9,12992676.72,278681884.69,41541321.98,929098841.29,930472781.84,6.1559907871,-5.43
600808,马钢股份,2023-04-28 00:00:00,-509272601,22736558090,23393526233,22708791124,66980589,177154912,76883498,-540602499,-539605141,-14.4607696773,-140.63
000819,岳阳兴长,2023-04-28 00:00:00,16492230.31,751835252.2,729793012.09,681989497.37,6946531.94,25744921.24,552043.66,20678729.47,20746226.2,-4.0387793625,39.8
688386,泛亚微透,2023-04-28 00:00:00,11539385.39,77414260.29,64159075.56,42191905.04,3463596.96,10470399.41,1387726.44,15473549.24,15473549.58,2.9085095755,-35.9
603790,雅运股份,2023-04-28 00:00:00,17556893.93,191526178.43,172302576.68,137052927.63,10695515.75,12487032.04,1836029.56,20650592.37,20631470.03,-25.311842638,-39.88
688679,通源环境,2023-04-28 00:00:00,-630191.43,226406747.91,219524111.17,182823709.77,10008113.97,16498613.85,1282894.99,743835.9,619610.06,7.833015684,53.641672680629
600071,凤凰光学,2023-04-28 00:00:00,-21308415.03,363337146.08,393704387.01,327123660.75,8948364.53,23610291.08,7373792.23,-24596411.21,-24563996.34,-6.9197022352,-66.22
600211,西藏药业,2023-04-28 00:00:00,303199537.33,906936646.41,579955616.95,40264326.41,506805922.67,25560213.39,-8280729.36,336808266.54,337095424.19,38.2239280898,73.59
